Time Range,Vessel ID,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Vessel Presence Hours
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ea6e52b29-90a3-61ce-35bd-d79664c6455e,TWN,ZI DA YE,2024-07-23T20:00:00Z,2024-08-16T23:00:00Z,SQUID_JIGGER,FISHING,416234600,8996334,BI2603,2023-09-28T18:27:12Z,2024-08-06T03:52:13Z,430.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",0bdb13a9b-ba9d-23cf-7a5d-34e659d6027a,JPN,TERUMARU NO.8,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431000857,,,2017-03-14T05:14:24Z,2024-08-23T23:59:19Z,422.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",aed10a9d1-1bce-d4d3-2241-14c7d00214cb,TWN,SIN DE YI NO.206,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416001447,,BJ4479,2022-08-02T05:43:00Z,2024-08-23T23:58:20Z,744.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",2994d770e-e6e9-7bb3-beda-1b599342ca54,TWN,SHIN SHENG LI NO-6,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416004256,,BJ5063,2021-05-21T05:58:19Z,2024-08-23T23:59:54Z,744.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",dcdffe911-16aa-73f8-7587-25af5e914589,CHN,FUYUANYU8286,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549492,8573144,BZW6Z,2023-03-29T01:36:48Z,2024-08-23T23:58:49Z,743.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",73304b604-4727-e368-9cc6-ecbb16ec4c7a,CHN,XINHAI1207,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412421012,,BZV5Z,2017-04-02T20:04:44Z,2024-08-23T23:59:32Z,647.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",475351415-52b9-41e4-6ef5-2c086ba727b9,CHN,FU YUAN YU601,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440243,,BZU9E,2020-05-19T06:42:54Z,2024-08-23T23:57:49Z,697.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a55283248-86c3-36a8-0318-47c65a29aef0,CHN,FU YUAN YU 8285,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549491,8573132,BZW5Z,2023-03-22T08:20:25Z,2024-08-23T23:59:04Z,744.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e3ea72a40-0055-598c-9bca-503726a7670b,CHN,LU HUANG YUAN YU 107,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412329657,9717462,BZTE4,2022-03-23T03:47:53Z,2024-08-23T23:59:54Z,360.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7835cdf91-156a-c6c6-1fc7-dc42c0be56c1,CHN,FU YUAN YU 676,2024-07-23T04:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440367,,BVKY5,2024-05-27T06:54:31Z,2024-08-23T22:42:51Z,193.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",118dfaede-e384-d872-5857-082339a5fdf8,CHN,LURONGYUANYU302,2024-07-23T10:00:00Z,2024-08-20T23:00:00Z,FISHING,FISHING,412549134,,BZZU5,2023-11-10T03:21:02Z,2024-08-23T22:50:25Z,103.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",be8fb25b1-18ce-42a4-e6e3-3677b99109ce,CHN,FU YUAN YU 605,2024-07-23T13:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440246,,BZU3F,2020-05-19T22:21:23Z,2024-08-23T23:07:18Z,319.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",0ce2e804d-d0df-9df6-60e1-6f2ac169eff1,TWN,LIAN YU FA NO.2,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416002826,,BJ4865,2012-08-08T00:15:54Z,2024-08-23T23:59:45Z,744.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",32eaa4196-62d8-49b8-83b7-7eb60d777e45,TWN,WIN FAR YANG NO.1,2024-07-23T00:00:00Z,2024-08-19T02:00:00Z,SQUID_JIGGER,FISHING,416005877,9890513,BL2153,2019-07-27T23:53:20Z,2024-08-19T02:00:17Z,83.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e33cb2ad7-78ad-b744-bdb3-a710a62d8a6d,TWN,CHIN CHUAN HSING,2024-08-15T08:00:00Z,2024-08-20T06:00:00Z,SQUID_JIGGER,FISHING,416246500,9753521,BI2650,2017-03-17T11:51:26Z,2024-08-20T06:26:14Z,84.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b2ed2b048-89ac-d537-72cb-c3523876c2e9,JPN,HOSHIN MARU NO.81,2024-08-22T21:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431902000,9907287,7KHG,2020-09-03T00:53:03Z,2024-08-23T23:58:36Z,3.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7cf23c5b0-042c-0664-5155-533ace101ce4,KOR,DHARA,2024-08-15T07:00:00Z,2024-08-15T22:00:00Z,CARRIER,CARRIER,440686000,8904941,D7WB,2017-04-24T19:47:19Z,2024-08-23T23:33:21Z,16.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",9b8ddf725-5a48-dd6b-4d36-1b17c9dda521,JPN,SEIRYUMARU NO.18,2024-07-23T03:00:00Z,2024-07-30T10:00:00Z,POLE_AND_LINE,FISHING,432366000,,JM6732,2022-04-28T04:35:47Z,2024-08-19T23:50:18Z,58.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f98e1e07f-f970-c8c7-b483-dff9bea49a35,JPN,MIYO MARU NO.8,2024-07-23T00:00:00Z,2024-07-28T18:00:00Z,POLE_AND_LINE,FISHING,431600930,,JM6653,2016-02-02T04:35:48Z,2024-08-17T20:28:43Z,40.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",4d393e711-1c44-1d35-f637-8741894768a4,JPN,YOSHIMARU NO81,2024-07-23T04:00:00Z,2024-07-23T07:00:00Z,POLE_AND_LINE,FISHING,431295000,,JM6657,2015-05-07T19:47:35Z,2024-08-17T00:12:58Z,3.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a8fc89773-3e6b-5dc0-9378-66050c16138f,JPN,SHOEI MARU NO.18,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,POLE_AND_LINE,FISHING,431693000,9115274,JFFX,2019-05-04T00:06:50Z,2024-08-23T23:59:45Z,105.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",afda6ee96-6725-be86-4209-9cc4d239d1e3,JPN,EISEI MARU,2024-07-26T16:00:00Z,2024-07-29T09:00:00Z,TUNA_PURSE_SEINES,FISHING,431331000,9209099,JENU,2014-01-17T23:49:21Z,2024-08-23T23:58:53Z,66.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",9584f76f1-1041-d830-053b-2683451c374f,JPN,EBESUMARU,2024-07-25T02:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431018922,,,2022-06-09T23:39:10Z,2024-08-23T23:58:45Z,372.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a3954a556-6387-d4d3-8821-82cb3b975312,JPN,KYOYOMARU NO.3,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,POLE_AND_LINE,FISHING,431487000,9194945,JDYU,2022-01-16T23:38:15Z,2024-08-23T23:59:50Z,344.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",5d2644d71-1f0a-de8c-1320-1d35c29cab5d,JPN,NIKKO MARU NO.1,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,POLE_AND_LINE,FISHING,431769000,,JEIK,2012-01-01T01:29:51Z,2024-08-23T23:59:25Z,435.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",3f5799e78-87c2-7b32-1806-e161ae85aa15,CHN,HUA YING 803,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412422706,,BZV3K,2021-03-14T02:01:01Z,2024-08-23T22:55:52Z,545.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",bb01820d7-72e2-f774-7d3e-a895be0f98a5,JPN,NO18 KOUYUUMARU,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431016137,,,2021-03-31T02:22:29Z,2024-08-23T23:24:29Z,398.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",93c6fa57a-acf7-2c41-111c-2bd2998049d9,TWN,DA FENG NO.7,2024-08-21T01:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416001344,,BJ3497,2020-05-01T11:33:19Z,2024-08-23T23:59:25Z,44.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",65e26ce2b-b7cd-d55e-138e-311b1ef1f887,CHN,FU YUAN YU8292,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549216,9900758,BZU6X,2024-02-25T01:01:45Z,2024-08-23T23:59:41Z,744.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",9f95d7d5b-bade-4866-935b-66025e70e8b5,CHN,XIN HAI LENG 2,2024-07-23T00:00:00Z,2024-08-02T23:00:00Z,CARRIER,CARRIER,412549529,,BZTO9,2023-11-19T21:31:58Z,2024-08-23T23:59:19Z,257.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7c987bd3f-f44c-7b2c-c31b-f049dc208671,CHN,FU YUAN YU8293,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549217,9900760,BZU7X,2024-02-28T01:55:47Z,2024-08-23T22:53:01Z,701.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",8e5569d58-83cb-115a-cc20-38233ddd2690,CHN,FU YUAN YU YUN 699,2024-07-23T00:00:00Z,2024-07-29T06:00:00Z,CARRIER,CARRIER,412440754,9887516,BZU2B,2019-06-20T04:13:23Z,2024-08-23T23:58:13Z,151.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",170f4723b-b308-ae14-d821-759e7fc132d9,CHN,FUYUANYU 8643,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549372,,BZ1VT,2024-03-01T01:23:18Z,2024-08-23T23:59:19Z,664.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c8575b287-7965-6056-57cc-56dbc8a66ce2,CHN,DONGYU1528,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412421022,,BZW9B,2016-05-23T01:17:41Z,2024-08-23T23:56:50Z,493.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",26ed9cf93-3621-89ad-42a0-0506f802b1d9,CHN,XIN HAI 1235,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412421076,8788062,BZW4L,2023-03-22T06:26:05Z,2024-08-23T23:59:57Z,719.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b1337cf7d-d652-70fd-138c-9e11877ea8bc,CHN,YONG FA YUN 10,2024-07-23T00:00:00Z,2024-07-25T14:00:00Z,CARRIER,CARRIER,413459180,9787716,BLBM9,2017-09-27T01:49:43Z,2024-08-23T23:55:05Z,63.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",350afe208-8a86-d0e0-533d-42297c715656,CHN,FU YUAN YU 8733,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549359,,BZW2O,2021-04-17T01:27:41Z,2024-08-23T23:49:42Z,438.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",434c6fec7-741e-318e-8884-bb60965c6dd1,CHN,LU WEN YUAN YU 172,2024-07-23T15:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412329678,,BZVD4,2023-06-13T12:39:54Z,2024-08-23T23:22:29Z,196.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",755a48dd4-4bee-4bcf-7b5f-9baea058fc7b,CHN,LU PENG YUAN YU 019,2024-07-25T19:00:00Z,2024-08-19T04:00:00Z,SQUID_JIGGER,FISHING,412331038,8775637,BZSD4,2023-10-25T05:45:45Z,2024-08-19T04:19:42Z,121.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f9d8387c5-5563-160f-058b-00a2b42bb6d8,TWN,YU CHUN NO166,2024-07-23T00:00:00Z,2024-08-06T19:00:00Z,DRIFTING_LONGLINES,FISHING,416002605,,BJ4837,2012-08-24T09:28:12Z,2024-08-23T23:20:47Z,316.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",162d7f86a-a205-3f6f-77ac-6f13c3548bc2,CHN,FU YUAN YU 686,2024-07-31T03:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440363,8548591,00686,2023-03-19T03:30:00Z,2024-08-23T23:25:23Z,375.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ecda1c1d6-6dbd-1842-b372-27ddc1682e09,PAN,SUAH,2024-08-20T04:00:00Z,2024-08-20T08:00:00Z,CARRIER,CARRIER,356386000,9000376,HOZZ,2012-01-03T17:16:26Z,2024-08-23T23:57:17Z,5.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",216a4136b-b161-2f94-e88e-c6adc5a7c56f,CHN,XINHAILENG2,2024-08-03T00:00:00Z,2024-08-12T20:00:00Z,CARRIER,CARRIER,412549529,,BZT09,2022-03-09T09:23:38Z,2024-06-16T17:04:02Z,236.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e078fb4ba-ad2d-8882-597b-c4a994f06e20,CHN,LURONGYUANYU305,2024-08-20T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549136,,BZZU7,2024-04-26T18:45:31Z,2024-08-23T23:57:51Z,63.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",764abb360-0ab7-0384-568a-de2f351feab1,CHN,FU YUAN YU LENG 36,2024-08-09T14:00:00Z,2024-08-22T23:00:00Z,CARRIER,CARRIER,412440239,,BZU4P,2016-07-28T11:45:30Z,2024-08-23T23:59:16Z,284.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",331d9f5f8-8cf4-92a2-191e-178257b43994,CHN,LURONGYUANYUYUN188,2024-08-03T23:00:00Z,2024-08-22T23:00:00Z,CARRIER,CARRIER,412336767,9861287,BZTG8,2023-01-05T06:49:21Z,2024-08-23T23:59:21Z,362.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c20939f70-01a7-5612-a572-d2060aa95d83,JPN,EISEI MARU NO.31,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,POLE_AND_LINE,FISHING,431200970,,JJCP,2020-04-18T01:44:48Z,2024-08-23T23:54:18Z,412.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",07dc6ae91-1aec-32ae-83eb-42a2072152d8,JPN,CHOKYU MARU NO.1,2024-08-12T09:00:00Z,2024-08-21T04:00:00Z,DRIFTING_LONGLINES,FISHING,432856000,9648403,7JLK,2012-06-03T10:44:17Z,2024-08-23T23:59:19Z,212.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",448b7a83f-f00d-f39e-fe41-b29eaa341b31,JPN,FUKUEI MARU NO.58,2024-08-07T02:00:00Z,2024-08-22T14:00:00Z,DRIFTING_LONGLINES,FISHING,432990000,9721803,7JRV,2014-05-10T07:36:55Z,2024-08-23T23:59:56Z,260.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",433f41553-32e0-5d3c-ae05-90fed39e769e,CHN,CHINACOASTGUARD 6306,2024-07-30T10:00:00Z,2024-08-22T23:00:00Z,TRAWLERS,FISHING,413875756,,,2024-01-12T14:04:52Z,2024-08-23T23:59:59Z,484.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",41b2dd7ac-c315-1f8d-5f9d-94b0bb1791ec,CHN,ZHOU YU 904,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412420982,,BZV7W,2019-04-28T01:35:36Z,2024-08-23T23:26:23Z,399.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a1cf87184-4ae3-1009-88a4-3bd48af029db,JPN,NO.1YUSEIMARU,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,431600610,,,2015-09-30T05:15:06Z,2024-08-23T23:12:23Z,255.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",cd388a600-0ceb-88d0-91c9-ae049abcd2d2,TWN,JIN SHENG CYUN,2024-07-23T00:00:00Z,2024-08-06T17:00:00Z,DRIFTING_LONGLINES,FISHING,416002348,,BJ4067,2024-05-28T06:17:08Z,2024-08-23T21:10:20Z,206.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e9e90e225-533e-df3b-ec44-2cf8307ffd28,CHN,PU YUAN 886,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412420465,,BZ3VP,2019-07-29T07:02:27Z,2024-08-23T22:54:58Z,315.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",1a36522d1-1b7f-e202-aa25-25f68e2783ca,TWN,HE JI FA,2024-07-23T00:00:00Z,2024-07-23T00:00:00Z,DRIFTING_LONGLINES,FISHING,416003409,,BK7412,2016-01-03T15:42:37Z,2024-08-23T22:56:45Z,1.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7130f00ac-cb33-f520-a3c4-fdc1b19f8e52,CHN,ZHOU YU 810,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412671870,,BKWI2,2016-05-13T02:20:59Z,2024-08-23T23:59:57Z,713.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",359b993b2-24b2-4f19-a966-c8c315ab8ba7,CHN,FU YUAN YU 8675,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440683,,BZUY5,2018-09-22T04:48:13Z,2024-08-23T23:59:45Z,693.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",5f0bb5ac3-3daf-f758-010a-d3e10b2c2ba5,CHN,FUYUANYU8288,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549495,8573168,BZW8Z,2023-02-20T05:03:20Z,2024-08-23T23:59:52Z,744.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",754293819-9a64-5aeb-2d62-39e6f52be1b8,CHN,DONGYU1519,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412420597,,BZ8VK,2019-06-06T00:58:54Z,2024-08-23T23:45:32Z,401.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",bf89e7457-768d-6bb7-bb44-32c8313725cd,CHN,FU YUAN YU 673,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440369,8548541,BVKW5,2023-03-13T08:11:08Z,2024-08-23T23:59:45Z,729.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",5263f8b26-6e43-e917-d9c1-94247cc19180,CHN,LU HUANG YUAN YU 115,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412331054,9752929,BZTE6,2022-04-27T21:31:11Z,2024-08-23T23:59:56Z,465.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ca16a5ce7-7a83-62b2-2958-dbb621abee0a,CHN,FU YUAN YU 688,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440361,8548618,BVLJ5,2023-02-22T02:32:36Z,2024-08-23T23:59:53Z,700.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",6c1133000-0e1e-db0b-0001-2e0098739f24,CHN,SHUN HANG 6,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412420659,,BZV5M,2014-08-18T01:19:13Z,2024-08-23T01:18:34Z,232.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c5331a13a-a188-f50a-a48b-fa9ca40275b5,CHN,LU PENG YUAN YU 098,2024-07-23T00:00:00Z,2024-08-18T23:00:00Z,SQUID_JIGGER,FISHING,412549292,9919797,BZU6Z,2024-06-30T19:28:31Z,2024-08-18T23:28:37Z,230.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f54df94ae-e65f-f2e9-4799-ce091fb945ca,TWN,SHENG FU YU NO.168,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416001519,,BJ4631,2013-05-24T13:19:07Z,2024-08-23T23:59:54Z,729.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c31b490b5-5582-e9a3-dfb6-746598d3face,TWN,PEI YUH NO.18,2024-07-23T00:00:00Z,2024-08-13T17:00:00Z,SQUID_JIGGER,FISHING,416244800,9766736,BL2188,2020-12-28T00:48:20Z,2024-08-23T23:59:12Z,345.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",4e39050e7-7cd8-1f7a-e964-c6951de791b4,TWN,ANFONG 156,2024-08-10T16:00:00Z,2024-08-19T04:00:00Z,SQUID_JIGGER,FISHING,416248900,9785627,BI2657,2019-12-15T02:31:30Z,2024-08-19T04:36:38Z,102.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",8eaa72d33-3e8e-4be6-145f-524f3a311755,,7V,2024-07-31T00:00:00Z,2024-08-20T04:00:00Z,DRIFTING_LONGLINES,FISHING,628000012,,,2022-09-30T13:12:23Z,2024-08-20T04:30:13Z,365.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",455d75750-084b-f8ee-58e8-74046e5fa78f,CHN,FU YUAN YU LENG 16,2024-08-07T23:00:00Z,2024-08-07T23:00:00Z,CARRIER,CARRIER,412440253,,BZU4K,2020-05-26T22:28:53Z,2024-08-23T00:13:39Z,1.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",caecea261-1d58-506c-d16a-ff1b3fa59851,TWN,SHENG YU NO36,2024-07-23T00:00:00Z,2024-08-08T05:00:00Z,DRIFTING_LONGLINES,FISHING,416000594,,BJ4410,2016-09-07T02:54:49Z,2024-08-22T14:57:40Z,280.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",985bfb428-89db-bd1b-6f2d-4c385ea78cfb,CHN,HUA HENG 11,2024-07-23T00:00:00Z,2024-07-28T03:00:00Z,SQUID_JIGGER,FISHING,412420003,,BZVU,2024-05-11T01:36:44Z,2024-08-23T22:35:17Z,124.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",1e980ac51-1bec-fa47-c132-626aab58d94e,JPN,YAMASAKITATSUEIMARU,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431011762,,,2018-09-25T23:50:19Z,2024-08-23T23:25:05Z,390.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",0d586caac-ca93-1a84-c328-cb66a42ff990,TWN,JIN HAE FUN NO368,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416002298,,BJ4794,2021-02-14T06:33:18Z,2024-08-23T22:53:30Z,249.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c0dbbd390-0d62-494e-499a-a5931ee0817f,TWN,DONG SHENG JYI NO 16,2024-07-23T00:00:00Z,2024-07-27T22:00:00Z,DRIFTING_LONGLINES,FISHING,416002096,,BJ3945,2014-06-25T11:42:04Z,2024-08-23T12:33:40Z,60.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",30ef1d44e-ed1f-3526-11b4-727e22606651,TWN,SHUN YI,2024-07-24T08:00:00Z,2024-07-28T23:00:00Z,DRIFTING_LONGLINES,FISHING,416002465,,BJ4809,2024-02-26T06:30:32Z,2024-08-16T04:29:29Z,11.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",6970aaf64-4a7f-b1db-b7e9-e86881e15ca5,CHN,FU YUAN YU 8676,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440684,,BZUY6,2018-09-20T01:38:12Z,2024-08-23T23:30:54Z,682.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",2e04319f3-312a-46e9-5029-1f9f92b7f2bd,CHN,ZHAN HAI 004,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412549088,9904168,BZWD8,2023-02-23T02:35:46Z,2024-08-23T03:30:10Z,299.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ff22ec196-6fd1-824c-d27d-93c91953074d,CHN,LURONGYUANYUYUN 001,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,CARRIER,CARRIER,412331049,8786478,BZSU,2023-06-07T05:58:57Z,2024-08-23T23:59:32Z,737.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",3dfc692ac-c232-93b7-79b7-63b69a1e49a2,CHN,FUYUANYU8635,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549363,,BZ1VR,2024-03-11T01:11:00Z,2024-08-23T23:59:52Z,740.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b40f5a27b-bd55-0f96-3b67-692247bb32b1,CHN,XINHAI1205,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412421009,,BZV3Z,2016-12-16T07:24:38Z,2024-08-23T23:57:32Z,607.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f1b303084-4fd6-4063-f4f2-3340564bc307,CHN,FUYUANYU8291,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549498,9929168,BZW1X,2023-02-09T02:32:33Z,2024-08-23T23:59:04Z,744.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f73a9b638-86f4-0f3a-7e56-aa14889e8906,CHN,DONG YU 1538,2024-07-23T00:00:00Z,2024-08-20T23:00:00Z,SQUID_JIGGER,FISHING,412549014,,BZVA6,2019-01-13T01:17:30Z,2024-08-20T23:51:41Z,342.00
